candidate_id,reason_code,note
CAND-1452,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1453,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1454,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1455,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1456,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1457,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1458,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1459,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1460,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1461,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1462,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1463,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1464,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1465,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1466,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1467,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1468,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1469,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1470,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1471,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1472,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1473,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1474,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1475,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1476,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1477,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1478,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1479,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1480,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1481,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1482,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1483,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1484,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1485,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-1486,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
